ID,Name,Description,Media_Type,Download_URL,Language_ID,size
7cb154b3bfd218f30ea883782d7acd77,0eddd791-3174-4e11-8309-ff3b12faf327.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-9E6E-AE40-ECC7-0/0eddd791_3174_4e11_8309_ff3b12faf327.wav,xed,483636
d1c690ff01d6a7d9d730460fab434294,0f46582c-5a04-4d93-97be-2c70f25229d9.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8F4A-1682-13C0-0/0f46582c_5a04_4d93_97be_2c70f25229d9.wav,xed,974772
2ea89403e9081201b20c136915b3c96c,0f74bf40-8495-41da-94c7-3c3e2c05dbbb.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-4C47-5999-D2CA-0/0f74bf40_8495_41da_94c7_3c3e2c05dbbb.wav,xed,434520
1adffd539a7fea13dd9e8fe3827937cc,0f8f7ff7-eb54-49af-9899-94bb57e5d52a.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-D3E3-AC9C-E658-0/0f8f7ff7_eb54_49af_9899_94bb57e5d52a.wav,xed,612252
14c456b78a1dc099994f323daa14972c,10224e3c-31d0-409d-9ccc-1da89115c235.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-7200-B14C-8B59-0/10224e3c_31d0_409d_9ccc_1da89115c235.wav,xed,1624172
ee2bb4dc9971b4dc4d31a65bfd67d8e3,1057e535-cad1-4a2d-b54c-d99b91e16aed.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-22D1-C9FF-2101-0/1057e535_cad1_4a2d_b54c_d99b91e16aed.wav,xed,341748
183edb75c6ef3a4b0e22369e20d057a8,106487e5-28f1-4110-b5ed-d838c4c92d2c.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-80AA-90FF-BBE7-0/106487e5_28f1_4110_b5ed_d838c4c92d2c.wav,xed,1662372
94a0444b523ef30139e839909921e8fe,10c34e89-c881-4e29-b422-4fefd63e261b.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-79F1-9748-16C4-0/10c34e89_c881_4e29_b422_4fefd63e261b.wav,xed,434520
50f15cfbcc6a47a80f5ff2583986b8b5,11127cf4-fc0b-4e8a-ba85-f1d6af712fb8.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-37D3-C19C-6DCE-0/11127cf4_fc0b_4e8a_ba85_f1d6af712fb8.wav,xed,3457768
1c81eba5d4afdf405aada7528c122899,1118fabe-837e-4948-9aa9-1e4ffc52b2d5.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-6DB8-4BCC-542F-0/1118fabe_837e_4948_9aa9_1e4ffc52b2d5.wav,xed,353660
6a3aa06bd65ed0c37a4385fd9b2d0a6a,11408d26-a0d8-4bcd-acec-6414066b48a1.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-7D3E-5079-1DCE-0/11408d26_a0d8_4bcd_acec_6414066b48a1.wav,xed,1067544
70bef035ea1de1d4c6629f6db94e7a4a,122974bd-c5a0-4bd8-9f2f-f1573398937f.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-35F8-255F-FDA4-0/122974bd_c5a0_4bd8_9f2f_f1573398937f.wav,xed,450600
b4c874bfbb76ca6f0a4a91a8aaffd33a,12d66efd-8106-4039-91ae-f46055326234.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8EAE-88E2-8E4C-0/12d66efd_8106_4039_91ae_f46055326234.wav,xed,303548
33f94cb3b8a2809fd7a5f54233698878,12d7ff4f-1404-4b73-921f-683890c6ea73.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8A40-9FF9-628B-0/12d7ff4f_1404_4b73_921f_683890c6ea73.wav,xed,1727860
6960a1646fad88c810f6aaff3d817a9b,12e0d2eb-588a-45ef-8bdb-50e27e159218.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-2024-EFFF-BE71-0/12e0d2eb_588a_45ef_8bdb_50e27e159218.wav,xed,3817288
7cc2bca74112d824dadb085b93236071,12e63e65-fc51-4674-bd3c-1ae35cb94dcc.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-FFBA-0E63-E0DF-0/12e63e65_fc51_4674_bd3c_1ae35cb94dcc.wav,xed,745576
71ad57531289b71e83d2fed78d1b5504,1310f946-0951-4438-9e98-dbfdcf5ef491.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-7730-EFC7-62ED-0/1310f946_0951_4438_9e98_dbfdcf5ef491.wav,xed,811060
d9e0021fe9ee43272122a62113d6d7d7,1438b312-83f8-4231-bb59-338212340e3b.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-55EB-6397-060D-0/1438b312_83f8_4231_bb59_338212340e3b.wav,xed,756492
22090513a0fc3fff552ad0b79abf9fa4,149221f0-dff9-4abb-ac32-2a75e978e553.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8665-4398-C6BE-0/149221f0_dff9_4abb_ac32_2a75e978e553.JPG,xed,1086320
3dc5e1b954c98fab261d16b53b433e16,1540730f-06f5-4ee9-97fe-89a3880d885a.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-00D8-C3D7-1C93-0/1540730f_06f5_4ee9_97fe_89a3880d885a.JPG,xed,1167227
4ccbe698afe17e9b298185c38f8a8e01,15790e74-74cb-4ddb-8409-8bd721d85333.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-FF1A-C928-C2AD-0/15790e74_74cb_4ddb_8409_8bd721d85333.wav,xed,352664
612b2478e1f067644322e6f476e399ed,157db97a-60c6-473b-b8aa-f7dbe2fe377a.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-442E-03FC-806A-0/157db97a_60c6_473b_b8aa_f7dbe2fe377a.JPG,xed,1063222
f7371d84639f356eb29d95c0aab8f3a9,1684d906-aeea-41ec-b06a-564eef579a76.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-5B17-C66B-22F5-0/1684d906_aeea_41ec_b06a_564eef579a76.JPG,xed,1157000
5b332e1a69e830f33bcb4107d38d5c41,16b7d9e5-6ffa-426c-a68b-d75648139db3.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-0627-5F0E-BB67-0/16b7d9e5_6ffa_426c_a68b_d75648139db3.wav,xed,1382288
70fb493d22a1d9031b471dda8557b8a1,16bf8aa0-127e-4e2e-b3c8-682c94fd558f.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-EE37-4DA8-0E08-0/16bf8aa0_127e_4e2e_b3c8_682c94fd558f.wav,xed,939804
3d3fae5c7f16f985347dbe52b939706b,16d0b2cc-028c-44cf-b709-a3dd54c8d9e6.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-ED71-B882-8DB2-0/16d0b2cc_028c_44cf_b709_a3dd54c8d9e6.wav,xed,914748
8df53749869d39a301dc0f52a0e711f6,1703bc20-d779-4b39-824e-ed5df5547848.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-929A-64DA-0BE0-0/1703bc20_d779_4b39_824e_ed5df5547848.wav,xed,244584
99055d7f5164285f990c950744498cbc,1758ffbb-e9ab-44f1-a196-ab1c11b30b87.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-3D3A-B275-D363-0/1758ffbb_e9ab_44f1_a196_ab1c11b30b87.wav,xed,696460
28fef7fc6cbd117a384b6baa648107ec,1765876e-1192-47a9-80e2-6ff59ea85473.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-99F2-4C3C-BC65-0/1765876e_1192_47a9_80e2_6ff59ea85473.wav,xed,428360
6be66c2dcec7a08af4a38f47c8439f1f,17c51016-039f-4e7a-9168-f6c2718a5ac4.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-D3B4-2585-5A51-0/17c51016_039f_4e7a_9168_f6c2718a5ac4.wav,xed,740120
aac1c7fb5677dc742ba7cb8a752d1adb,17c63b89-7d4b-4b84-bb75-f8b18aa1c1e9.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-7E12-0B27-4752-0/17c63b89_7d4b_4b84_bb75_f8b18aa1c1e9.wav,xed,520308
c1c0df68d518a608b2b263f636699868,17d3650c-75f9-4963-8e20-4294b48c3e81.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-B8FC-105A-6613-0/17d3650c_75f9_4963_8e20_4294b48c3e81.wav,xed,449448
cc66aa96a9bf747b9ab3681d8cb2807c,17f423f7-a818-41f6-bc8d-ac4a5c3d38c3.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-8E17-917F-BA6D-0/17f423f7_a818_41f6_bc8d_ac4a5c3d38c3.JPG,xed,1173148
d2f765897bc1d3892d74a814ab854e00,18240ae5-fb2f-4551-8ed3-3ca8f63cab18.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-24A0-0E6A-A3AD-0/18240ae5_fb2f_4551_8ed3_3ca8f63cab18.wav,xed,379948
4239f2640ff53ba2dbe49b075f458f4b,182be088-d9b4-44ad-a599-3b35d46733f2.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-C1F1-21E4-9BF9-0/182be088_d9b4_44ad_a599_3b35d46733f2.wav,xed,516376
4b8075bcfc53143d8fdad1b7e98cf70b,183253b4-c2fb-4823-97a7-b1b6ae27134b.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-68CB-A333-D7FA-0/183253b4_c2fb_4823_97a7_b1b6ae27134b.wav,xed,1018432
ff4ddf52890408725c0017ca5c5e832f,1874bf0c-3540-4e43-8530-57caf5682fbc.JPG,,image/jpeg,https://cdstar.eva.mpg.de/bitstreams/EAEA0-2310-0BD5-2279-0/1874bf0c_3540_4e43_8530_57caf5682fbc.JPG,xed,1120540
3e90bdebad810fe8866d0599db534f4a,1881ebaa-91ba-45d4-93ff-8310cde32f2a.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-55DF-B9E3-A2D2-0/1881ebaa_91ba_45d4_93ff_8310cde32f2a.wav,xed,920204
3fd395da2e74ce7711e4a75866475edd,188ee86f-e6f7-4b13-b2e5-84d293fc1f4e.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-9DF8-1968-6625-0/188ee86f_e6f7_4b13_b2e5_84d293fc1f4e.wav,xed,287124
3274d97ba02eb3dd11c579b907116299,18b4b417-a1bb-4618-982b-49b84011a77f.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-2D05-E8C4-FD54-0/18b4b417_a1bb_4618_982b_49b84011a77f.wav,xed,450892
0506eaa152921515cd0640b4106ab029,18e02fc4-c7f2-4b55-b7bb-41e2cada337c.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-6DE7-CCDD-6227-0/18e02fc4_c7f2_4b55_b7bb_41e2cada337c.wav,xed,2093484
f3d692958a2e2417094dfb2d2578c542,18ea9347-d6d5-4a73-a035-71dd06ef41c7.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-162F-A3FF-E10A-0/18ea9347_d6d5_4a73_a035_71dd06ef41c7.wav,xed,1776972
14f84a3d1d4ec3a2ee60431f28b79a24,1953376d-1231-40eb-969b-4945eab6da19.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-5827-D395-935B-0/1953376d_1231_40eb_969b_4945eab6da19.wav,xed,531800
705bfb54977bd6fdce906bb49196db8b,1968ce4f-5a88-43a4-801f-0d06f4f2b7d1.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-DE10-6165-EF81-0/1968ce4f_5a88_43a4_801f_0d06f4f2b7d1.wav,xed,420464
f05aa8b8b0f7ad2227fc3543d351f47e,197f0764-6917-4d5f-af54-271b7a1a59dd.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-CA20-ACB0-1AC3-0/197f0764_6917_4d5f_af54_271b7a1a59dd.wav,xed,276260
524935192ae808507e1f99718b0e22f0,198ec179-053b-4dae-803b-de5455f445a2.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-4982-2EEB-C289-0/198ec179_053b_4dae_803b_de5455f445a2.wav,xed,3118508
7bbee00df074e53bb27909eb0974c2f8,19a95729-9a36-415b-a778-caa6bf9d74fe.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-54DB-ABF9-140A-0/19a95729_9a36_415b_a778_caa6bf9d74fe.wav,xed,801888
654b170dbbec14e45cd015c2f29af00e,1a162523-b0fe-4bf5-ba70-716f66ae55e6.wav,,audio/x-wav,https://cdstar.eva.mpg.de/bitstreams/EAEA0-B2C3-2B96-5C91-0/1a162523_b0fe_4bf5_ba70_716f66ae55e6.wav,xed,1700572
